QUANTITYORDERED,PRICEEACH,SALES,PRODUCTCODE,Classic Cars,Motorcycles,Planes,Ships,Trains,Trucks and Buses,Vintage Cars,Large,Medium,Small
40,81.14,3245.6,81,0,0,1,0,0,0,0,0,1,0
37,74.62,2760.94,81,0,0,1,0,0,0,0,0,0,1
24,75.35,1808.4,81,0,0,1,0,0,0,0,0,0,1
27,62.31,1682.37,81,0,0,1,0,0,0,0,0,0,1
21,71.0,1491.0,81,0,0,1,0,0,0,0,0,0,1
23,72.45,1666.35,81,0,0,1,0,0,0,0,0,0,1
44,83.32,3666.08,81,0,0,1,0,0,0,0,0,1,0
35,83.32,2916.2,81,0,0,1,0,0,0,0,0,0,1
43,60.86,2616.98,81,0,0,1,0,0,0,0,0,0,1
40,84.77,3390.8,81,0,0,1,0,0,0,0,0,1,0
35,89.9,3146.5,81,0,0,1,0,0,0,0,0,1,0
25,62.46,1561.5,81,0,0,1,0,0,0,0,0,0,1
43,100.0,10039.6,81,0,0,1,0,0,0,0,1,0,0
50,63.34,3167.0,81,0,0,1,0,0,0,0,0,1,0
45,78.25,3521.25,81,0,0,1,0,0,0,0,0,1,0
52,81.14,4219.28,81,0,0,1,0,0,0,0,0,1,0
48,74.62,3581.76,81,0,0,1,0,0,0,0,0,1,0
31,68.71,2130.01,82,1,0,0,0,0,0,0,0,0,1
29,71.14,2063.06,82,1,0,0,0,0,0,0,0,0,1
23,87.31,2008.13,82,1,0,0,0,0,0,0,0,0,1
31,64.67,2004.77,82,1,0,0,0,0,0,0,0,0,1
23,67.1,1543.3,82,1,0,0,0,0,0,0,0,0,1
24,94.58,2269.92,82,1,0,0,0,0,0,0,0,0,1
28,71.14,1991.92,82,1,0,0,0,0,0,0,0,0,1
44,66.29,2916.76,82,1,0,0,0,0,0,0,0,0,1
22,92.16,2027.52,82,1,0,0,0,0,0,0,0,0,1
46,70.33,3235.18,82,1,0,0,0,0,0,0,0,1,0
22,93.77,2062.94,82,1,0,0,0,0,0,0,0,0,1
38,87.31,3317.78,82,1,0,0,0,0,0,0,0,1,0
47,83.27,3913.69,82,1,0,0,0,0,0,0,0,1,0
48,75.18,3608.64,82,1,0,0,0,0,0,0,0,1,0
40,88.12,3524.8,82,1,0,0,0,0,0,0,0,1,0
32,80.84,2586.88,82,1,0,0,0,0,0,0,0,0,1
49,97.01,4753.49,82,1,0,0,0,0,0,0,0,1,0
43,85.69,3684.67,82,1,0,0,0,0,0,0,0,1,0
41,100.0,5715.4,82,1,0,0,0,0,0,0,0,1,0
30,100.0,3098.7,82,1,0,0,0,0,0,0,0,1,0
28,95.39,2670.92,82,1,0,0,0,0,0,0,0,0,1
43,100.0,5154.41,82,1,0,0,0,0,0,0,0,1,0
41,100.0,4894.17,82,1,0,0,0,0,0,0,0,1,0
30,82.42,2472.6,82,1,0,0,0,0,0,0,0,0,1
31,100.0,3224.31,83,0,0,0,0,0,1,0,0,1,0
32,100.0,3667.52,83,0,0,0,0,0,1,0,0,1,0
43,96.31,4141.33,83,0,0,0,0,0,1,0,0,1,0
26,100.0,2829.58,83,0,0,0,0,0,1,0,0,0,1
27,100.0,3068.55,83,0,0,0,0,0,1,0,0,1,0
24,100.0,2634.96,83,0,0,0,0,0,1,0,0,0,1
22,100.0,2436.72,83,0,0,0,0,0,1,0,0,0,1
46,100.0,4607.36,83,0,0,0,0,0,1,0,0,1,0
37,97.27,3598.99,83,0,0,0,0,0,1,0,0,1,0
49,80.9,3964.1,83,0,0,0,0,0,1,0,0,1,0
21,100.0,2244.9,83,0,0,0,0,0,1,0,0,0,1
25,100.0,2793.0,83,0,0,0,0,0,1,0,0,0,1
37,100.0,4133.64,83,0,0,0,0,0,1,0,0,1,0
45,86.68,3900.6,83,0,0,0,0,0,1,0,0,1,0
32,85.72,2743.04,83,0,0,0,0,0,1,0,0,0,1
29,82.83,2402.07,83,0,0,0,0,0,1,0,0,0,1
26,83.79,2178.54,83,0,0,0,0,0,1,0,0,0,1
28,100.0,3155.04,83,0,0,0,0,0,1,0,0,1,0
27,87.64,2366.28,83,0,0,0,0,0,1,0,0,0,1
20,98.18,1963.6,83,0,0,0,0,0,1,0,0,0,1
44,100.0,4746.28,83,0,0,0,0,0,1,0,0,1,0
42,100.0,6386.94,83,0,0,0,0,0,1,0,0,1,0
41,100.0,4428.0,83,0,0,0,0,0,1,0,0,1,0
26,100.0,4044.04,83,0,0,0,0,0,1,0,0,1,0
26,100.0,2708.42,83,0,0,0,0,0,1,0,0,0,1
26,100.0,2904.72,83,0,0,0,0,0,1,0,0,0,1
41,86.68,3553.88,83,0,0,0,0,0,1,0,0,1,0
20,92.9,1858.0,84,0,1,0,0,0,0,0,0,0,1
22,100.0,2461.36,84,0,1,0,0,0,0,0,0,0,1
23,100.0,2642.01,84,0,1,0,0,0,0,0,0,0,1
33,93.9,3098.7,84,0,1,0,0,0,0,0,0,1,0
28,100.0,3244.36,84,0,1,0,0,0,0,0,0,1,0
44,98.89,4351.16,84,0,1,0,0,0,0,0,0,1,0
46,79.91,3675.86,84,0,1,0,0,0,0,0,0,1,0
21,100.0,2475.27,84,0,1,0,0,0,0,0,0,0,1
41,100.0,4177.49,84,0,1,0,0,0,0,0,0,1,0
31,100.0,3282.28,84,0,1,0,0,0,0,0,0,1,0
31,79.91,2477.21,84,0,1,0,0,0,0,0,0,0,1
23,81.91,1883.93,84,0,1,0,0,0,0,0,0,0,1
37,98.89,3658.93,84,0,1,0,0,0,0,0,0,1,0
26,100.0,2856.88,84,0,1,0,0,0,0,0,0,0,1
24,79.91,1917.84,84,0,1,0,0,0,0,0,0,0,1
47,100.0,5305.36,84,0,1,0,0,0,0,0,0,1,0
45,63.91,2875.95,84,0,1,0,0,0,0,0,0,0,1
55,100.0,6482.85,84,0,1,0,0,0,0,0,0,1,0
46,81.17,3733.82,84,0,1,0,0,0,0,0,0,1,0
50,100.0,6576.5,84,0,1,0,0,0,0,0,0,1,0
37,100.0,6353.27,84,0,1,0,0,0,0,0,0,1,0
44,94.9,4175.6,84,0,1,0,0,0,0,0,0,1,0
49,100.0,4992.61,84,0,1,0,0,0,0,0,0,1,0
45,100.0,4764.6,84,0,1,0,0,0,0,0,0,1,0
27,43.45,1173.15,85,0,1,0,0,0,0,0,0,0,1
31,44.66,1384.46,85,0,1,0,0,0,0,0,0,0,1
33,40.23,1327.59,85,0,1,0,0,0,0,0,0,0,1
31,35.8,1109.8,85,0,1,0,0,0,0,0,0,0,1
35,35.4,1239.0,85,0,1,0,0,0,0,0,0,0,1
26,39.83,1035.58,85,0,1,0,0,0,0,0,0,0,1
34,45.46,1545.64,85,0,1,0,0,0,0,0,0,0,1
46,32.99,1517.54,85,0,1,0,0,0,0,0,0,0,1
41,42.24,1731.84,85,0,1,0,0,0,0,0,0,0,1
43,39.43,1695.49,85,0,1,0,0,0,0,0,0,0,1
26,40.23,1045.98,85,0,1,0,0,0,0,0,0,0,1
36,48.28,1738.08,85,0,1,0,0,0,0,0,0,0,1
20,32.59,651.8,85,0,1,0,0,0,0,0,0,0,1
27,36.61,988.47,85,0,1,0,0,0,0,0,0,0,1
37,41.03,1518.11,85,0,1,0,0,0,0,0,0,0,1
24,42.24,1013.76,85,0,1,0,0,0,0,0,0,0,1
36,43.05,1549.8,85,0,1,0,0,0,0,0,0,0,1
29,38.22,1108.38,85,0,1,0,0,0,0,0,0,0,1
28,100.0,4102.56,85,0,1,0,0,0,0,0,0,1,0
29,100.0,3713.16,85,0,1,0,0,0,0,0,0,1,0
38,39.83,1513.54,85,0,1,0,0,0,0,0,0,0,1
48,48.28,2317.44,85,0,1,0,0,0,0,0,0,0,1
40,82.46,3298.4,85,0,1,0,0,0,0,0,0,1,0
41,44.56,1826.96,85,0,1,0,0,0,0,0,0,0,1
30,40.23,1206.9,85,0,1,0,0,0,0,0,0,0,1
35,47.62,1666.7,86,0,0,0,0,0,1,0,0,0,1
28,55.73,1560.44,86,0,0,0,0,0,1,0,0,0,1
45,51.95,2337.75,86,0,0,0,0,0,1,0,0,0,1
24,45.99,1103.76,86,0,0,0,0,0,1,0,0,0,1
41,63.85,2617.85,86,0,0,0,0,0,1,0,0,0,1
48,45.99,2207.52,86,0,0,0,0,0,1,0,0,0,1
50,63.31,3165.5,86,0,0,0,0,0,1,0,0,1,0
33,62.77,2071.41,86,0,0,0,0,0,1,0,0,0,1
32,43.29,1385.28,86,0,0,0,0,0,1,0,0,0,1
27,60.06,1621.62,86,0,0,0,0,0,1,0,0,0,1
35,55.19,1931.65,86,0,0,0,0,0,1,0,0,0,1
23,54.11,1244.53,86,0,0,0,0,0,1,0,0,0,1
35,48.7,1704.5,86,0,0,0,0,0,1,0,0,0,1
40,43.83,1753.2,86,0,0,0,0,0,1,0,0,0,1
35,47.62,1666.7,86,0,0,0,0,0,1,0,0,0,1
31,55.19,1710.89,86,0,0,0,0,0,1,0,0,0,1
50,46.53,2326.5,86,0,0,0,0,0,1,0,0,0,1
40,57.9,2316.0,86,0,0,0,0,0,1,0,0,0,1
38,45.45,1727.1,86,0,0,0,0,0,1,0,0,0,1
38,100.0,8844.12,86,0,0,0,0,0,1,0,1,0,0
40,60.6,2424.0,86,0,0,0,0,0,1,0,0,0,1
33,46.53,1535.49,86,0,0,0,0,0,1,0,0,0,1
36,100.0,6358.68,86,0,0,0,0,0,1,0,0,1,0
20,66.47,1329.4,86,0,0,0,0,0,1,0,0,0,1
32,53.18,1701.76,86,0,0,0,0,0,1,0,0,0,1
36,62.77,2259.72,86,0,0,0,0,0,1,0,0,0,1
19,48.7,925.3,86,0,0,0,0,0,1,0,0,0,1
11,43.83,482.13,86,0,0,0,0,0,1,0,0,0,1
49,65.87,3227.63,87,0,0,0,0,1,0,0,0,1,0
27,63.38,1711.26,87,0,0,0,0,1,0,0,0,0,1
29,70.84,2054.36,87,0,0,0,0,1,0,0,0,0,1
42,74.57,3131.94,87,0,0,0,0,1,0,0,0,1,0
33,50.95,1681.35,87,0,0,0,0,1,0,0,0,0,1
44,53.44,2351.36,87,0,0,0,0,1,0,0,0,0,1
22,64.0,1408.0,87,0,0,0,0,1,0,0,0,0,1
48,50.95,2445.6,87,0,0,0,0,1,0,0,0,0,1
33,54.68,1804.44,87,0,0,0,0,1,0,0,0,0,1
45,56.55,2544.75,87,0,0,0,0,1,0,0,0,0,1
20,52.82,1056.4,87,0,0,0,0,1,0,0,0,0,1
46,60.9,2801.4,87,0,0,0,0,1,0,0,0,0,1
40,49.71,1988.4,87,0,0,0,0,1,0,0,0,0,1
45,64.63,2908.35,87,0,0,0,0,1,0,0,0,0,1
36,59.65,2147.4,87,0,0,0,0,1,0,0,0,0,1
31,67.73,2099.63,87,0,0,0,0,1,0,0,0,0,1
46,50.33,2315.18,87,0,0,0,0,1,0,0,0,0,1
35,66.49,2327.15,87,0,0,0,0,1,0,0,0,0,1
28,100.0,5377.4,87,0,0,0,0,1,0,0,0,1,0
31,84.71,2626.01,87,0,0,0,0,1,0,0,0,0,1
27,100.0,4406.4,87,0,0,0,0,1,0,0,0,1,0
22,100.0,4301.22,87,0,0,0,0,1,0,0,0,1,0
30,99.55,2986.5,87,0,0,0,0,1,0,0,0,0,1
44,36.07,1587.08,87,0,0,0,0,1,0,0,0,0,1
30,60.28,1808.4,87,0,0,0,0,1,0,0,0,0,1
24,49.71,1193.04,87,0,0,0,0,1,0,0,0,0,1
45,75.63,3403.35,88,0,0,0,0,0,1,0,0,1,0
23,68.52,1575.96,88,0,0,0,0,0,1,0,0,0,1
26,62.7,1630.2,88,0,0,0,0,0,1,0,0,0,1
28,60.76,1701.28,88,0,0,0,0,0,1,0,0,0,1
49,58.18,2850.82,88,0,0,0,0,0,1,0,0,0,1
49,54.94,2692.06,88,0,0,0,0,0,1,0,0,0,1
29,74.98,2174.42,88,0,0,0,0,0,1,0,0,0,1
49,64.64,3167.36,88,0,0,0,0,0,1,0,0,1,0
39,54.94,2142.66,88,0,0,0,0,0,1,0,0,0,1
36,58.82,2117.52,88,0,0,0,0,0,1,0,0,0,1
39,62.05,2419.95,88,0,0,0,0,0,1,0,0,0,1
30,73.04,2191.2,88,0,0,0,0,0,1,0,0,0,1
44,69.16,3043.04,88,0,0,0,0,0,1,0,0,1,0
20,61.41,1228.2,88,0,0,0,0,0,1,0,0,0,1
21,63.35,1330.35,88,0,0,0,0,0,1,0,0,0,1
36,77.57,2792.52,88,0,0,0,0,0,1,0,0,0,1
32,71.75,2296.0,88,0,0,0,0,0,1,0,0,0,1
36,73.04,2629.44,88,0,0,0,0,0,1,0,0,0,1
34,56.24,1912.16,88,0,0,0,0,0,1,0,0,0,1
48,100.0,8209.44,88,0,0,0,0,0,1,0,1,0,0
33,73.69,2431.77,88,0,0,0,0,0,1,0,0,0,1
31,100.0,3139.99,88,0,0,0,0,0,1,0,0,1,0
36,100.0,5669.64,88,0,0,0,0,0,1,0,0,1,0
25,100.0,3160.25,88,0,0,0,0,0,1,0,0,1,0
48,100.0,6799.68,88,0,0,0,0,0,1,0,0,1,0
27,69.16,1867.32,88,0,0,0,0,0,1,0,0,0,1
44,61.41,2702.04,88,0,0,0,0,0,1,0,0,0,1
33,72.92,2406.36,89,0,0,0,0,0,0,1,0,0,1
29,72.23,2094.67,89,0,0,0,0,0,0,1,0,0,1
49,57.1,2797.9,89,0,0,0,0,0,0,1,0,0,1
20,81.86,1637.2,89,0,0,0,0,0,0,1,0,0,1
31,73.61,2281.91,89,0,0,0,0,0,0,1,0,0,1
39,59.16,2307.24,89,0,0,0,0,0,0,1,0,0,1
20,66.04,1320.8,89,0,0,0,0,0,0,1,0,0,1
34,77.73,2642.82,89,0,0,0,0,0,0,1,0,0,1
50,61.22,3061.0,89,0,0,0,0,0,0,1,0,1,0
40,79.11,3164.4,89,0,0,0,0,0,0,1,0,1,0
28,63.97,1791.16,89,0,0,0,0,0,0,1,0,0,1
50,81.86,4093.0,89,0,0,0,0,0,0,1,0,1,0
28,79.8,2234.4,89,0,0,0,0,0,0,1,0,0,1
46,66.04,3037.84,89,0,0,0,0,0,0,1,0,1,0
24,59.16,1419.84,89,0,0,0,0,0,0,1,0,0,1
24,81.17,1948.08,89,0,0,0,0,0,0,1,0,0,1
39,59.16,2307.24,89,0,0,0,0,0,0,1,0,0,1
40,44.51,1780.4,89,0,0,0,0,0,0,1,0,0,1
49,72.33,3544.17,89,0,0,0,0,0,0,1,0,1,0
44,82.26,3619.44,89,0,0,0,0,0,0,1,0,1,0
35,100.0,3918.95,89,0,0,0,0,0,0,1,0,1,0
22,67.41,1483.02,89,0,0,0,0,0,0,1,0,0,1
62,77.73,4819.26,89,0,0,0,0,0,0,1,0,1,0
26,61.22,1591.72,89,0,0,0,0,0,0,1,0,0,1
31,100.0,3669.78,90,0,1,0,0,0,0,0,0,1,0
25,86.74,2168.5,90,0,1,0,0,0,0,0,0,0,1
30,89.8,2694.0,90,0,1,0,0,0,0,0,0,0,1
27,100.0,3251.34,90,0,1,0,0,0,0,0,0,1,0
23,100.0,2347.15,90,0,1,0,0,0,0,0,0,0,1
34,100.0,3920.88,90,0,1,0,0,0,0,0,0,1,0
22,100.0,2514.6,90,0,1,0,0,0,0,0,0,0,1
42,85.72,3600.24,90,0,1,0,0,0,0,0,0,1,0
37,100.0,4040.03,90,0,1,0,0,0,0,0,0,1,0
30,100.0,3336.9,90,0,1,0,0,0,0,0,0,1,0
27,100.0,3113.64,90,0,1,0,0,0,0,0,0,1,0
25,100.0,2832.0,90,0,1,0,0,0,0,0,0,0,1
34,97.97,3330.98,90,0,1,0,0,0,0,0,0,1,0
38,100.0,4304.64,90,0,1,0,0,0,0,0,0,1,0
26,100.0,2600.26,90,0,1,0,0,0,0,0,0,0,1
38,100.0,4382.16,90,0,1,0,0,0,0,0,0,1,0
50,84.7,4235.0,90,0,1,0,0,0,0,0,0,1,0
22,100.0,2626.8,90,0,1,0,0,0,0,0,0,0,1
32,100.0,5026.56,90,0,1,0,0,0,0,0,0,1,0
31,71.02,2201.62,90,0,1,0,0,0,0,0,0,0,1
40,100.0,4326.8,90,0,1,0,0,0,0,0,0,1,0
22,100.0,3425.18,90,0,1,0,0,0,0,0,0,1,0
41,100.0,4701.88,90,0,1,0,0,0,0,0,0,1,0
45,48.98,2204.1,90,0,1,0,0,0,0,0,0,0,1
45,100.0,5189.4,90,0,1,0,0,0,0,0,0,1,0
39,40.15,1565.85,91,0,0,0,0,0,0,1,0,0,1
49,50.62,2480.38,91,0,0,0,0,0,0,1,0,0,1
27,50.19,1355.13,91,0,0,0,0,0,0,1,0,0,1
34,36.66,1246.44,91,0,0,0,0,0,0,1,0,0,1
20,41.02,820.4,91,0,0,0,0,0,0,1,0,0,1
48,51.93,2492.64,91,0,0,0,0,0,0,1,0,0,1
29,38.4,1113.6,91,0,0,0,0,0,0,1,0,0,1
43,41.02,1763.86,91,0,0,0,0,0,0,1,0,0,1
41,46.26,1896.66,91,0,0,0,0,0,0,1,0,0,1
41,35.35,1449.35,91,0,0,0,0,0,0,1,0,0,1
36,51.93,1869.48,91,0,0,0,0,0,0,1,0,0,1
49,37.97,1860.53,91,0,0,0,0,0,0,1,0,0,1
38,45.39,1724.82,91,0,0,0,0,0,0,1,0,0,1
33,51.93,1713.69,91,0,0,0,0,0,0,1,0,0,1
26,48.44,1259.44,91,0,0,0,0,0,0,1,0,0,1
47,43.64,2051.08,91,0,0,0,0,0,0,1,0,0,1
34,47.57,1617.38,91,0,0,0,0,0,0,1,0,0,1
34,51.93,1765.62,91,0,0,0,0,0,0,1,0,0,1
40,50.62,2024.8,91,0,0,0,0,0,0,1,0,0,1
40,82.21,3288.4,91,0,0,0,0,0,0,1,0,1,0
33,82.59,2725.47,91,0,0,0,0,0,0,1,0,0,1
49,65.8,3224.2,91,0,0,0,0,0,0,1,0,1,0
27,100.0,3211.38,91,0,0,0,0,0,0,1,0,1,0
49,36.66,1796.34,91,0,0,0,0,0,0,1,0,0,1
56,35.35,1979.6,91,0,0,0,0,0,0,1,0,0,1
37,51.93,1921.41,91,0,0,0,0,0,0,1,0,0,1
33,100.0,3705.24,92,0,0,0,0,0,1,0,0,1,0
27,100.0,2843.91,92,0,0,0,0,0,1,0,0,0,1
46,100.0,6176.42,92,0,0,0,0,0,1,0,0,1,0
44,100.0,5500.44,92,0,0,0,0,0,1,0,0,1,0
26,100.0,3220.1,92,0,0,0,0,0,1,0,0,1,0
48,94.92,4556.16,92,0,0,0,0,0,1,0,0,1,0
23,100.0,3114.89,92,0,0,0,0,0,1,0,0,1,0
45,100.0,4948.2,92,0,0,0,0,0,1,0,0,1,0
49,100.0,5161.17,92,0,0,0,0,0,1,0,0,1,0
28,94.92,2657.76,92,0,0,0,0,0,1,0,0,0,1
37,100.0,3983.05,92,0,0,0,0,0,1,0,0,1,0
34,100.0,3974.94,92,0,0,0,0,0,1,0,0,1,0
22,100.0,2928.42,92,0,0,0,0,0,1,0,0,0,1
29,100.0,3054.57,92,0,0,0,0,0,1,0,0,1,0
34,98.39,3345.26,92,0,0,0,0,0,1,0,0,1,0
38,100.0,4310.72,92,0,0,0,0,0,1,0,0,1,0
41,100.0,4983.14,92,0,0,0,0,0,1,0,0,1,0
42,100.0,4618.32,92,0,0,0,0,0,1,0,0,1,0
28,100.0,3403.12,92,0,0,0,0,0,1,0,0,1,0
38,100.0,5190.42,92,0,0,0,0,0,1,0,0,1,0
23,100.0,3141.57,92,0,0,0,0,0,1,0,0,1,0
31,71.4,2213.4,92,0,0,0,0,0,1,0,0,0,1
46,100.0,4896.7,92,0,0,0,0,0,1,0,0,1,0
48,56.55,2714.4,92,0,0,0,0,0,1,0,0,0,1
29,100.0,3087.05,92,0,0,0,0,0,1,0,0,1,0
46,100.0,5692.96,92,0,0,0,0,0,1,0,0,1,0
26,100.0,3460.86,92,0,0,0,0,0,1,0,0,1,0
18,100.0,1895.94,92,0,0,0,0,0,1,0,0,0,1
32,53.31,1705.92,93,0,0,0,0,1,0,0,0,0,1
21,49.21,1033.41,93,0,0,0,0,1,0,0,0,0,1
46,69.12,3179.52,93,0,0,0,0,1,0,0,0,1,0
42,49.79,2091.18,93,0,0,0,0,1,0,0,0,0,1
31,57.41,1779.71,93,0,0,0,0,1,0,0,0,0,1
38,66.78,2537.64,93,0,0,0,0,1,0,0,0,0,1
38,64.44,2448.72,93,0,0,0,0,1,0,0,0,0,1
20,48.62,972.4,93,0,0,0,0,1,0,0,0,0,1
46,62.09,2856.14,93,0,0,0,0,1,0,0,0,0,1
30,65.61,1968.3,93,0,0,0,0,1,0,0,0,0,1
30,68.54,2056.2,93,0,0,0,0,1,0,0,0,0,1
43,52.14,2242.02,93,0,0,0,0,1,0,0,0,0,1
49,63.85,3128.65,93,0,0,0,0,1,0,0,0,1,0
43,56.82,2443.26,93,0,0,0,0,1,0,0,0,0,1
37,66.78,2470.86,93,0,0,0,0,1,0,0,0,0,1
35,55.07,1927.45,93,0,0,0,0,1,0,0,0,0,1
34,60.34,2051.56,93,0,0,0,0,1,0,0,0,0,1
38,61.51,2337.38,93,0,0,0,0,1,0,0,0,0,1
44,100.0,5932.96,93,0,0,0,0,1,0,0,0,1,0
21,100.0,2296.77,93,0,0,0,0,1,0,0,0,0,1
44,100.0,6490.88,93,0,0,0,0,1,0,0,0,1,0
25,64.93,1623.25,93,0,0,0,0,1,0,0,0,0,1
24,58.58,1405.92,93,0,0,0,0,1,0,0,0,0,1
38,60.06,2282.28,93,0,0,0,0,1,0,0,0,0,1
45,100.0,8977.05,93,0,0,0,0,1,0,0,1,0,0
51,63.85,3256.35,93,0,0,0,0,1,0,0,0,1,0
34,82.99,2821.66,94,0,1,0,0,0,0,0,0,0,1
44,74.85,3293.4,94,0,1,0,0,0,0,0,0,1,0
44,96.0,4224.0,94,0,1,0,0,0,0,0,0,1,0
38,81.36,3091.68,94,0,1,0,0,0,0,0,0,1,0
31,71.6,2219.6,94,0,1,0,0,0,0,0,0,0,1
48,80.55,3866.4,94,0,1,0,0,0,0,0,0,1,0
21,93.56,1964.76,94,0,1,0,0,0,0,0,0,0,1
40,66.72,2668.8,94,0,1,0,0,0,0,0,0,0,1
40,80.55,3222.0,94,0,1,0,0,0,0,0,0,1,0
50,77.29,3864.5,94,0,1,0,0,0,0,0,0,1,0
20,68.34,1366.8,94,0,1,0,0,0,0,0,0,0,1
48,72.41,3475.68,94,0,1,0,0,0,0,0,0,1,0
47,89.5,4206.5,94,0,1,0,0,0,0,0,0,1,0
21,70.78,1486.38,94,0,1,0,0,0,0,0,0,0,1
39,78.92,3077.88,94,0,1,0,0,0,0,0,0,1,0
44,80.55,3544.2,94,0,1,0,0,0,0,0,0,1,0
28,88.68,2483.04,94,0,1,0,0,0,0,0,0,0,1
45,77.29,3478.05,94,0,1,0,0,0,0,0,0,1,0
20,100.0,3657.8,94,0,1,0,0,0,0,0,0,1,0
38,100.0,4682.36,94,0,1,0,0,0,0,0,0,1,0
26,100.0,3937.7,94,0,1,0,0,0,0,0,0,1,0
44,100.0,4984.32,94,0,1,0,0,0,0,0,0,1,0
49,100.0,5406.66,94,0,1,0,0,0,0,0,0,1,0
22,100.0,3491.18,94,0,1,0,0,0,0,0,0,1,0
31,68.34,2118.54,94,0,1,0,0,0,0,0,0,0,1
41,70.67,2897.47,95,0,0,0,1,0,0,0,0,0,1
25,76.67,1916.75,95,0,0,0,1,0,0,0,0,0,1
31,60.0,1860.0,95,0,0,0,1,0,0,0,0,0,1
41,64.0,2624.0,95,0,0,0,1,0,0,0,0,0,1
43,64.67,2780.81,95,0,0,0,1,0,0,0,0,0,1
43,75.34,3239.62,95,0,0,0,1,0,0,0,0,1,0
24,76.0,1824.0,95,0,0,0,1,0,0,0,0,0,1
21,54.0,1134.0,95,0,0,0,1,0,0,0,0,0,1
23,64.67,1487.41,95,0,0,0,1,0,0,0,0,0,1
38,74.67,2837.46,95,0,0,0,1,0,0,0,0,0,1
31,62.67,1942.77,95,0,0,0,1,0,0,0,0,0,1
36,70.67,2544.12,95,0,0,0,1,0,0,0,0,0,1
36,71.34,2568.24,95,0,0,0,1,0,0,0,0,0,1
34,62.0,2108.0,95,0,0,0,1,0,0,0,0,0,1
21,65.34,1372.14,95,0,0,0,1,0,0,0,0,0,1
45,78.67,3540.15,95,0,0,0,1,0,0,0,0,1,0
26,75.34,1958.84,95,0,0,0,1,0,0,0,0,0,1
50,54.0,2700.0,95,0,0,0,1,0,0,0,0,0,1
41,62.0,2542.0,95,0,0,0,1,0,0,0,0,0,1
39,60.0,2340.0,95,0,0,0,1,0,0,0,0,0,1
22,100.0,2816.44,95,0,0,0,1,0,0,0,0,0,1
46,76.67,3526.82,95,0,0,0,1,0,0,0,0,1,0
44,100.0,4627.92,95,0,0,0,1,0,0,0,0,1,0
25,77.34,1933.5,95,0,0,0,1,0,0,0,0,0,1
39,66.67,2600.13,95,0,0,0,1,0,0,0,0,0,1
37,71.34,2639.58,95,0,0,0,1,0,0,0,0,0,1
31,100.0,3312.97,96,0,0,1,0,0,0,0,0,1,0
47,82.21,3863.87,96,0,0,1,0,0,0,0,0,1,0
24,77.64,1863.36,96,0,0,1,0,0,0,0,0,0,1
36,100.0,3945.96,96,0,0,1,0,0,0,0,0,1,0
48,100.0,4954.08,96,0,0,1,0,0,0,0,0,1,0
28,98.65,2762.2,96,0,0,1,0,0,0,0,0,0,1
48,83.12,3989.76,96,0,0,1,0,0,0,0,0,1,0
21,78.55,1649.55,96,0,0,1,0,0,0,0,0,0,1
25,100.0,2534.75,96,0,0,1,0,0,0,0,0,0,1
25,100.0,2580.25,96,0,0,1,0,0,0,0,0,0,1
31,91.34,2831.54,96,0,0,1,0,0,0,0,0,0,1
40,84.03,3361.2,96,0,0,1,0,0,0,0,0,1,0
32,89.51,2864.32,96,0,0,1,0,0,0,0,0,0,1
24,83.12,1994.88,96,0,0,1,0,0,0,0,0,0,1
42,100.0,4296.6,96,0,0,1,0,0,0,0,0,1,0
21,100.0,2224.95,96,0,0,1,0,0,0,0,0,0,1
34,82.21,2795.14,96,0,0,1,0,0,0,0,0,0,1
27,100.0,2762.1,96,0,0,1,0,0,0,0,0,0,1
30,88.6,2658.0,96,0,0,1,0,0,0,0,0,0,1
39,100.0,5043.87,96,0,0,1,0,0,0,0,0,1,0
20,60.54,1210.8,96,0,0,1,0,0,0,0,0,0,1
37,81.87,3029.19,96,0,0,1,0,0,0,0,0,1,0
46,100.0,10066.6,96,0,0,1,0,0,0,0,1,0,0
47,87.69,4121.43,96,0,0,1,0,0,0,0,0,1,0
11,100.0,1135.31,96,0,0,1,0,0,0,0,0,0,1
23,91.34,2100.82,96,0,0,1,0,0,0,0,0,0,1
29,70.15,2034.35,97,0,0,0,1,0,0,0,0,0,1
38,79.68,3027.84,97,0,0,0,1,0,0,0,0,1,0
32,97.0,3104.0,97,0,0,0,1,0,0,0,0,1,0
43,84.01,3612.43,97,0,0,0,1,0,0,0,0,1,0
31,87.48,2711.88,97,0,0,0,1,0,0,0,0,0,1
29,100.0,3013.97,97,0,0,0,1,0,0,0,0,1,0
31,88.34,2738.54,97,0,0,0,1,0,0,0,0,0,1
30,94.4,2832.0,97,0,0,0,1,0,0,0,0,0,1
50,94.4,4720.0,97,0,0,0,1,0,0,0,0,1,0
40,80.55,3222.0,97,0,0,0,1,0,0,0,0,1,0
23,97.0,2231.0,97,0,0,0,1,0,0,0,0,0,1
26,88.34,2296.84,97,0,0,0,1,0,0,0,0,0,1
40,100.0,4157.2,97,0,0,0,1,0,0,0,0,1,0
21,100.0,2146.2,97,0,0,0,1,0,0,0,0,0,1
43,86.61,3724.23,97,0,0,0,1,0,0,0,0,1,0
29,71.89,2084.81,97,0,0,0,1,0,0,0,0,0,1
38,91.81,3488.78,97,0,0,0,1,0,0,0,0,1,0
